Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,x coordinate,y coordinate,Location
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Goz City,4512,Takeaway Food Services,Seats - Outdoor,8,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Famish'd,4511,Cafes and Restaurants,Seats - Indoor,32,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Famish'd,4511,Cafes and Restaurants,Seats - Outdoor,36,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Pok Pok Junior,4511,Cafes and Restaurants,Seats - Indoor,50,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Pok Pok Junior,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Simply Spanish,4511,Cafes and Restaurants,Seats - Indoor,50,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Simply Spanish,4511,Cafes and Restaurants,Seats - Outdoor,25,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Spin Coffee,4511,Cafes and Restaurants,Seats - Indoor,70,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,555 Bourke Street,Melbourne (CBD),Spin Coffee,4511,Cafes and Restaurants,Seats - Outdoor,40,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,93,110140,110140,330-352 William Street,Melbourne (CBD),Brother Thomas Coffee,4511,Cafes and Restaurants,Seats - Indoor,45,144.95658,-37.81125,"(-37.81124626, 144.9565751)"
2018,93,110140,110140,330-352 William Street,Melbourne (CBD),Brother Thomas Coffee,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95658,-37.81125,"(-37.81124626, 144.9565751)"
2018,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),Kinship & Co,4512,Takeaway Food Services,Seats - Indoor,12,144.95677,-37.81696,"(-37.8169637, 144.956768)"
2018,42,105949,105949,538-542 Little Collins Street,Melbourne (CBD),Kinship & Co,4512,Takeaway Food Services,Seats - Outdoor,6,144.95677,-37.81696,"(-37.8169637, 144.956768)"
2018,63,108076,108076,207-213 Queen Street,Melbourne (CBD),La Romana Pizza Al Taglio,4511,Cafes and Restaurants,Seats - Indoor,50,144.95991,-37.81387,"(-37.81386712, 144.9599067)"
2018,63,108076,108076,207-213 Queen Street,Melbourne (CBD),Sool Tong,4511,Cafes and Restaurants,Seats - Indoor,20,144.95991,-37.81387,"(-37.81386712, 144.9599067)"
2018,63,108076,108076,207-213 Queen Street,Melbourne (CBD),Sool Tong,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95991,-37.81387,"(-37.81386712, 144.9599067)"
2018,113,110690,108118,507-523 Elizabeth Street,Melbourne (CBD),Simply Spanish,4511,Cafes and Restaurants,Seats - Indoor,14,144.95767,-37.80762,"(-37.80762482, 144.9576703)"
2018,113,110690,108118,507-523 Elizabeth Street,Melbourne (CBD),Simply Spanish,4511,Cafes and Restaurants,Seats - Outdoor,36,144.95767,-37.80762,"(-37.80762482, 144.9576703)"
2018,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Altius Coffee Brewers,4512,Takeaway Food Services,Seats - Indoor,6,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Altius Coffee Brewers,4512,Takeaway Food Services,Seats - Outdoor,4,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,22,102103,102103,487-503 Collins Street,Melbourne (CBD),Bluestone Wine Lounge,4520,"Pubs, Taverns and Bars",Seats - Indoor,10,144.95812,-37.81854,"(-37.81853982, 144.9581174)"
2018,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Five & Dime Bagel,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,14,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,31,102109,102109,612-624 Collins Street,Melbourne (CBD),Bingo Wrap,4511,Cafes and Restaurants,Seats - Indoor,12,144.95435,-37.81868,"(-37.81867536, 144.9543508)"
2018,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Oli & Levi Espresso,4512,Takeaway Food Services,Seats - Indoor,5,144.95944,-37.81730,"(-37.81730452, 144.9594433)"
2018,33,102123,102123,446-452 Collins Street,Melbourne (CBD),Oli & Levi Espresso,4512,Takeaway Food Services,Seats - Outdoor,18,144.95944,-37.81730,"(-37.81730452, 144.9594433)"
2018,41,101159,101159,607-619 Bourke Street,Melbourne (CBD),In A Rush,4511,Cafes and Restaurants,Seats - Indoor,36,144.95555,-37.81677,"(-37.81677342, 144.9555531)"
2018,41,101159,101159,607-619 Bourke Street,Melbourne (CBD),In A Rush,4511,Cafes and Restaurants,Seats - Outdoor,36,144.95555,-37.81677,"(-37.81677342, 144.9555531)"
2018,41,101160,101160,621-633 Bourke Street,Melbourne (CBD),Royal Melbourne Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,200,144.95523,-37.81687,"(-37.81686674, 144.9552277)"
2018,41,101160,101160,621-633 Bourke Street,Melbourne (CBD),Royal Melbourne Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,72,144.95523,-37.81687,"(-37.81686674, 144.9552277)"
2018,31,102110,102110,582-606 Collins Street,Melbourne (CBD),Cafe Eurasia,4511,Cafes and Restaurants,Seats - Indoor,40,144.95494,-37.81850,"(-37.81850409, 144.9549437)"
2018,31,102110,102110,582-606 Collins Street,Melbourne (CBD),Cafe Eurasia,4511,Cafes and Restaurants,Seats - Outdoor,14,144.95494,-37.81850,"(-37.81850409, 144.9549437)"
2018,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Wonderful Garden,4512,Takeaway Food Services,Seats - Indoor,4,144.95457,-37.81861,"(-37.81861212, 144.9545684)"
2018,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Wonderful Garden,4512,Takeaway Food Services,Seats - Outdoor,5,144.95457,-37.81861,"(-37.81861212, 144.9545684)"
2018,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Indoor,15,144.95457,-37.81861,"(-37.81861212, 144.9545684)"
2018,31,102111,102111,608-610 Collins Street,Melbourne (CBD),Perk Up Cafe Burger Bar,4512,Takeaway Food Services,Seats - Outdoor,18,144.95457,-37.81861,"(-37.81861212, 144.9545684)"
2018,41,105299,105299,131-137 King Street,Melbourne (CBD),Ibis Styles Kingsgate Hotel,4400,Accommodation,Seats - Indoor,30,144.95550,-37.81708,"(-37.81708312, 144.9555038)"
2018,31,105941,105941,577-583 Little Collins Street,Melbourne (CBD),The Bottom End / Burger Boys,4520,"Pubs, Taverns and Bars",Seats - Indoor,70,144.95561,-37.81783,"(-37.81782653, 144.9556063)"
2018,62,105381,105381,228-230 King Street,Melbourne (CBD),Hibachi Japanese Grill,4511,Cafes and Restaurants,Seats - Indoor,100,144.95531,-37.81479,"(-37.81478619, 144.9553068)"
2018,62,105384,105384,204-208 King Street,Melbourne (CBD),Great Western Hotel,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.95548,-37.81521,"(-37.81521185, 144.9554835)"
2018,62,105384,105384,204-208 King Street,Melbourne (CBD),Great Western Hotel,4520,"Pubs, Taverns and Bars",Seats - Outdoor,30,144.95548,-37.81521,"(-37.81521185, 144.9554835)"
2018,62,105861,105861,548-558 Little Bourke Street,Melbourne (CBD),Scugnizzo Ristorante,4511,Cafes and Restaurants,Seats - Indoor,80,144.95594,-37.81492,"(-37.81491545, 144.9559415)"
2018,51,105300,105300,171-173 King Street,Melbourne (CBD),Shanghai Master Dumpling,4511,Cafes and Restaurants,Seats - Indoor,50,144.95526,-37.81608,"(-37.81608465, 144.9552598)"
2018,51,105302,105302,179 King Street,Melbourne (CBD),Woodo,4511,Cafes and Restaurants,Seats - Indoor,54,144.95521,-37.81597,"(-37.81596555, 144.9552051)"
2018,51,105303,105303,181-183 King Street,Melbourne (CBD),La Figo,4511,Cafes and Restaurants,Seats - Indoor,62,144.95517,-37.81590,"(-37.81589844, 144.9551743)"
2018,51,105304,105304,185 King Street,Melbourne (CBD),King Jons,4511,Cafes and Restaurants,Seats - Indoor,47,144.95515,-37.81584,"(-37.81584115, 144.9551484)"
2018,51,105304,105304,185 King Street,Melbourne (CBD),King Jons,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95515,-37.81584,"(-37.81584115, 144.9551484)"
2018,51,105305,105305,187 King Street,Melbourne (CBD),Hanabishi Japanese Restaurant,4511,Cafes and Restaurants,Seats - Indoor,70,144.95512,-37.81579,"(-37.81579108, 144.955125)"
2018,61,105308,105308,203-207 King Street,Melbourne (CBD),Bar Humbug,4520,"Pubs, Taverns and Bars",Seats - Indoor,45,144.95497,-37.81539,"(-37.81538872, 144.954969)"
2018,61,105309,105309,209-211 King Street,Melbourne (CBD),Salaam Namaste Dosa Hut CBD,4511,Cafes and Restaurants,Seats - Indoor,75,144.95493,-37.81530,"(-37.81529953, 144.954927)"
2018,61,105311,105311,217-219 King Street,Melbourne (CBD),Kings Takeaway,4512,Takeaway Food Services,Seats - Indoor,1,144.95486,-37.81515,"(-37.81514957, 144.9548586)"
2018,61,105311,105311,217-219 King Street,Melbourne (CBD),Kings Takeaway,4512,Takeaway Food Services,Seats - Outdoor,5,144.95486,-37.81515,"(-37.81514957, 144.9548586)"
2018,82,105369,105369,328-330 King Street,Melbourne (CBD),Russells Old Corner Shop Luncheon Room,4511,Cafes and Restaurants,Seats - Indoor,20,144.95425,-37.81255,"(-37.8125542, 144.9542466)"
2018,82,105370,105370,324-326 King Street,Melbourne (CBD),Cafe Sonex,4511,Cafes and Restaurants,Seats - Indoor,42,144.95427,-37.81262,"(-37.81261526, 144.9542746)"
2018,82,105370,105370,324-326 King Street,Melbourne (CBD),Cafe Sonex,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95427,-37.81262,"(-37.81261526, 144.9542746)"
2018,72,105378,105378,248-250 King Street,Melbourne (CBD),Goldfingers Mens Club,4520,"Pubs, Taverns and Bars",Seats - Indoor,150,144.95512,-37.81403,"(-37.81402755, 144.9551178)"
2018,82,105459,105459,469-477 La Trobe Street,Melbourne (CBD),Frescatis Fine Foods,4511,Cafes and Restaurants,Seats - Indoor,90,144.95530,-37.81252,"(-37.81252354, 144.9552954)"
2018,83,105456,105456,299-319 Queen Street,Melbourne (CBD),Quanjude Restaurant,4511,Cafes and Restaurants,Seats - Indoor,130,144.95866,-37.81145,"(-37.81145057, 144.9586595)"
2018,43,101154,101154,483-501 Bourke Street,Melbourne (CBD),RACV City Club,4400,Accommodation,Seats - Indoor,650,144.95958,-37.81588,"(-37.81588158, 144.9595844)"
2018,31,102109,102109,612-624 Collins Street,Melbourne (CBD),Choix Creperie Cafe,4511,Cafes and Restaurants,Seats - Indoor,16,144.95435,-37.81868,"(-37.81867536, 144.9543508)"
2018,31,102109,102109,612-624 Collins Street,Melbourne (CBD),Choix Creperie Cafe,4511,Cafes and Restaurants,Seats - Outdoor,6,144.95435,-37.81868,"(-37.81867536, 144.9543508)"
2018,31,102109,102109,612-624 Collins Street,Melbourne (CBD),Chick-In,4511,Cafes and Restaurants,Seats - Indoor,32,144.95435,-37.81868,"(-37.81867536, 144.9543508)"
2018,31,102109,102109,612-624 Collins Street,Melbourne (CBD),Chick-In,4511,Cafes and Restaurants,Seats - Outdoor,4,144.95435,-37.81868,"(-37.81867536, 144.9543508)"
2018,52,592048,592048,188-202 King Street,Melbourne (CBD),La Di Da,4511,Cafes and Restaurants,Seats - Indoor,250,144.95562,-37.81551,"(-37.81551339, 144.9556242)"
2018,52,592048,592048,188-202 King Street,Melbourne (CBD),La Di Da,4511,Cafes and Restaurants,Seats - Outdoor,80,144.95562,-37.81551,"(-37.81551339, 144.9556242)"
2018,13,108060,108060,19-35 Queen Street,Melbourne (CBD),Luca's Cafe,4511,Cafes and Restaurants,Seats - Indoor,36,144.96178,-37.81823,"(-37.81822672, 144.9617791)"
2018,23,102094,102094,389-399 Collins Street,Melbourne (CBD),The Old Chamber,4511,Cafes and Restaurants,Seats - Indoor,45,144.96143,-37.81731,"(-37.81730574, 144.9614345)"
2018,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Kenny's Bakery Cafe,4511,Cafes and Restaurants,Seats - Indoor,12,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,82,106031,106031,466-468 Little Lonsdale Street,Melbourne (CBD),Silhouette's Cafe & Restaurant,4511,Cafes and Restaurants,Seats - Indoor,40,144.95557,-37.81290,"(-37.81290424, 144.955573)"
2018,43,108068,108068,111-129 Queen Street,Melbourne (CBD),CQ Bar,4520,"Pubs, Taverns and Bars",Seats - Indoor,40,144.96063,-37.81581,"(-37.81581229, 144.9606335)"
2018,81,561697,105462,555 La Trobe Street,Melbourne (CBD),Angliss Bistro,4511,Cafes and Restaurants,Seats - Indoor,60,144.95299,-37.81331,"(-37.81330522, 144.9529897)"
2018,113,110696,108118,70 Therry Street,Melbourne (CBD),Invita,4511,Cafes and Restaurants,Seats - Outdoor,36,144.95767,-37.80762,"(-37.80762482, 144.9576703)"
2018,12,105399,105399,26-32 King Street,Melbourne (CBD),Gami Chicken & Beer,4511,Cafes and Restaurants,Seats - Indoor,80,144.95747,-37.81953,"(-37.81952905, 144.957466)"
2018,12,105399,105399,26-32 King Street,Melbourne (CBD),Queen's Kebabs,4512,Takeaway Food Services,Seats - Indoor,22,144.95747,-37.81953,"(-37.81952905, 144.957466)"
2018,22,110665,110661,459 Collins Street,Melbourne (CBD),Billi Green's,4511,Cafes and Restaurants,Seats - Indoor,150,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,23,102099,102099,419-429 Collins Street,Melbourne (CBD),Ms Collins,4520,"Pubs, Taverns and Bars",Seats - Indoor,100,144.96065,-37.81753,"(-37.81752824, 144.9606534)"
2018,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Hugo's Expresso,4512,Takeaway Food Services,Seats - Indoor,4,144.95490,-37.81803,"(-37.81802757, 144.9549044)"
2018,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Hugo's Expresso,4512,Takeaway Food Services,Seats - Outdoor,12,144.95490,-37.81803,"(-37.81802757, 144.9549044)"
2018,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Indoor,14,144.95490,-37.81803,"(-37.81802757, 144.9549044)"
2018,31,105945,105945,601-611 Little Collins Street,Melbourne (CBD),Brim CC,4512,Takeaway Food Services,Seats - Outdoor,6,144.95490,-37.81803,"(-37.81802757, 144.9549044)"
2018,31,105942,105942,585-587 Little Collins Street,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Indoor,20,144.95544,-37.81787,"(-37.81787234, 144.9554429)"
2018,31,105942,105942,585-587 Little Collins Street,Melbourne (CBD),Pho n Roll,4512,Takeaway Food Services,Seats - Outdoor,8,144.95544,-37.81787,"(-37.81787234, 144.9554429)"
2018,52,105388,105388,186 King Street,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Indoor,75,144.95570,-37.81567,"(-37.81567371, 144.955697)"
2018,52,105388,105388,186 King Street,Melbourne (CBD),Kedai Satay,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95570,-37.81567,"(-37.81567371, 144.955697)"
2018,53,108072,108072,163-173 Queen Street,Melbourne (CBD),Subway,4511,Cafes and Restaurants,Seats - Indoor,34,144.96022,-37.81468,"(-37.81467981, 144.9602242)"
2018,62,105860,105860,562-566 Little Bourke Street,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Indoor,72,144.95567,-37.81502,"(-37.81501655, 144.9556697)"
2018,62,105860,105860,562-566 Little Bourke Street,Melbourne (CBD),Melbourne Hwaro Korean BBQ Restaurant,4511,Cafes and Restaurants,Seats - Outdoor,12,144.95567,-37.81502,"(-37.81501655, 144.9556697)"
2018,72,105375,105375,276-282 King Street,Melbourne (CBD),Dosirock,4511,Cafes and Restaurants,Seats - Indoor,40,144.95482,-37.81350,"(-37.81349891, 144.9548229)"
2018,72,105375,105375,276-282 King Street,Melbourne (CBD),Sbriga Espresso Bar,4512,Takeaway Food Services,Seats - Indoor,12,144.95482,-37.81350,"(-37.81349891, 144.9548229)"
2018,72,105375,105375,276-282 King Street,Melbourne (CBD),Sbriga Espresso Bar,4512,Takeaway Food Services,Seats - Outdoor,12,144.95482,-37.81350,"(-37.81349891, 144.9548229)"
2018,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),Seven Star Korea,4511,Cafes and Restaurants,Seats - Indoor,68,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,72,110708,110707,535 Little Lonsdale Street,Melbourne (CBD),City Grill Room,4511,Cafes and Restaurants,Seats - Indoor,102,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Jang Gun Restuarant,4511,Cafes and Restaurants,Seats - Indoor,48,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Indoor,43,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,72,105726,110707,550 Lonsdale Street,Melbourne (CBD),Suda,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95600,-37.81350,"(-37.81349648, 144.9560016)"
2018,103,100160,100160,196-200 A'Beckett Street,Melbourne (CBD),Nomads Industry Backpackers,4400,Accommodation,Seats - Indoor,80,144.95744,-37.80999,"(-37.80999247, 144.9574428)"
2018,43,101154,101154,483-501 Bourke Street,Melbourne (CBD),Le Petit Gateau,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,20,144.95958,-37.81588,"(-37.81588158, 144.9595844)"
2018,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Leap's Bakery Cafe,4512,Takeaway Food Services,Seats - Indoor,2,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,11,103957,103957,517-537 Flinders Lane,Melbourne (CBD),Leap's Bakery Cafe,4512,Takeaway Food Services,Seats - Outdoor,18,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,93,573454,565462,28 Wills Street,Melbourne (CBD),Little Chef,4511,Cafes and Restaurants,Seats - Indoor,36,144.95714,-37.81068,"(-37.81067687, 144.9571368)"
2018,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Batman's Hill On Collins Hotel,4400,Accommodation,Seats - Indoor,175,144.95469,-37.81929,"(-37.81929243, 144.9546898)"
2018,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Krispy Kreme,1174,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,31,144.95469,-37.81929,"(-37.81929243, 144.9546898)"
2018,21,606461,606461,607-623 Collins Street,Melbourne (CBD),Krispy Kreme,1174,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,12,144.95469,-37.81929,"(-37.81929243, 144.9546898)"
2018,32,102117,102117,500-514 Collins Street,Melbourne (CBD),Cafenatics On Church,4511,Cafes and Restaurants,Seats - Indoor,47,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,61,105857,105857,594-600 Little Bourke Street,Melbourne (CBD),Hotel Ibis Little Bourke Street,4400,Accommodation,Seats - Indoor,60,144.95457,-37.81538,"(-37.81537513, 144.9545714)"
2018,93,578981,565462,25 Wills Street,Melbourne (CBD),Operator 25,4511,Cafes and Restaurants,Seats - Indoor,56,144.95714,-37.81068,"(-37.81067687, 144.9571368)"
2018,93,578981,565462,25 Wills Street,Melbourne (CBD),Operator 25,4511,Cafes and Restaurants,Seats - Outdoor,8,144.95714,-37.81068,"(-37.81067687, 144.9571368)"
2018,62,105383,105383,212-224 King Street,Melbourne (CBD),Delhi Rocks,4511,Cafes and Restaurants,Seats - Indoor,50,144.95539,-37.81501,"(-37.8150075, 144.955389)"
2018,62,105383,105383,212-224 King Street,Melbourne (CBD),Delhi Rocks,4511,Cafes and Restaurants,Seats - Outdoor,10,144.95539,-37.81501,"(-37.8150075, 144.955389)"
2018,33,105937,105937,435-443 Little Collins Street,Melbourne (CBD),Syracuse Restaurant - Bar,4511,Cafes and Restaurants,Seats - Indoor,80,144.96009,-37.81640,"(-37.81639571, 144.9600894)"
2018,33,105937,105937,435-443 Little Collins Street,Melbourne (CBD),Syracuse Restaurant - Bar,4511,Cafes and Restaurants,Seats - Outdoor,20,144.96009,-37.81640,"(-37.81639571, 144.9600894)"
2018,33,102126,102126,416-420 Collins Street,Melbourne (CBD),Subway,4511,Cafes and Restaurants,Seats - Indoor,22,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,81,561698,105462,550 Little Lonsdale Street,Melbourne (CBD),Angliss Restaurant,4511,Cafes and Restaurants,Seats - Indoor,150,144.95299,-37.81331,"(-37.81330522, 144.9529897)"
2018,43,110146,110146,130-148 William Street,Melbourne (CBD),Cocoa Bean Cafe,4511,Cafes and Restaurants,Seats - Indoor,80,144.95893,-37.81601,"(-37.81601088, 144.9589327)"
2018,43,110146,110146,130-148 William Street,Melbourne (CBD),Cocoa Bean Cafe,4511,Cafes and Restaurants,Seats - Outdoor,18,144.95893,-37.81601,"(-37.81601088, 144.9589327)"
2018,73,559300,559300,240-278 William Street,Melbourne (CBD),Octane Espresso,4512,Takeaway Food Services,Seats - Outdoor,20,144.95767,-37.81302,"(-37.81301785, 144.9576684)"
